volume1,volume2,volume3,volume4,volume5,returns1,returns2,returns3,returns4,returns5,sma1,sma2,sma3,sma4,sma5,lma1,lma2,lma3,lma4,lma5,rsi1,rsi2,rsi3,rsi4,rsi5,atr1,atr2,atr3,atr4,atr5,trades1,trades2,trades3,trades4,trades5,monday,roll,chicago,flag2,trend_boostDT,trend_boostDTprob,trend_TCdeep,trend_TCdeepprob,trend_NN,trend_NNprob,flag1,range_boostDT,range_boostDTprob,range_TCdeep,range_TCdeepprob,range_NN,range_NNprob
4,0,0,0,30,-0.000512689065319094,0,0,0,0,39.0300000000002,39.0250000000002,39.0200000000002,39.0150000000002,39.0100000000002,39.0110000000001,39.0115000000001,39.0120000000001,39.0125000000001,39.0130833333335,0.00025383975948422,0.00025383975948422,0.00025383975948422,0.00025383975948422,0.00025383975948422,0.0200000000000031,0.0200000000000031,0.0200000000000031,0.0200000000000031,0.0400000000000063,4,0,0,0,5,1,1,0,notrend,notrend,9.8695105407387E-05,notrend,0.106725730001926,notrend,0.000185649056220427,range,range,0.999947309494019,range,0.786761224269867,range,0.999872624874115
2,4,1,2,30,-0.000272739671675737,0,-0.000545702605629028,-0.000546000559565218,-0.000273112114219654,36.649,36.65,36.648,36.645,36.644,36.5009166666666,36.5028333333332,36.5044166666666,36.5056666666666,36.5067499999999,62.1129577455636,62.1129577455636,47.6179228959085,37.05026874302,32.6255455499999,0.0200000000000031,0,0.019999999999996,0.0200000000000031,0.029999999999994,2,1,1,2,19,0,1,0,trend,notrend,0.268063485622406,notrend,0.216936752200127,notrend,0.174057185649872,norange,range,0.764174818992615,range,0.761232793331146,range,0.816087782382965
9,3,0,0,0,0.000274989689619254,-0.000274989689619254,0,0,0,36.353,36.353,36.353,36.354,36.355,36.3293333333334,36.3293333333334,36.3293333333334,36.3290000000001,36.3286666666667,78.6251042662148,57.7295615792511,57.7295615792511,57.7295615792511,57.7295615792511,0.00999999999999801,0.00999999999999801,0.00999999999999801,0.00999999999999801,0.00999999999999801,9,2,0,0,0,0,1,0,notrend,notrend,0.0154236312955618,notrend,0.254880875349045,trend,0.528657674789429,range,range,0.98904287815094,range,0.737773776054382,range,0.702869176864624
46,35,48,83,18,-0.000519885636871997,0.000519885636871997,-0.000519885636871997,0.000259976603570244,0.000779524529535003,38.5050000000002,38.4990000000002,38.4910000000002,38.4860000000002,38.4850000000002,38.5085,38.5073333333333,38.506,38.5046666666667,38.5035,33.2885626798427,44.0818185382944,36.804053874143,42.5957132373171,57.0338626941608,0.0600000000000023,0.0399999999999991,0.0500000000000043,0.0499999999999972,0.0300000000000011,26,16,29,41,10,0,1,0,notrend,trend,0.978350520133972,notrend,0.343127220869064,trend,0.518959879875183,range,norange,0.0196983814239502,range,0.712128341197968,range,0.505141019821167
0,0,1,0,1,0,0,-0.00117681684661131,0,0.000294334071293534,34.006,34.011,34.009,34.003,33.999,33.95825,33.9579166666667,33.9573333333333,33.95675,33.95625,65.1017550989951,65.1017550989951,23.8268199294461,23.8268199294461,38.4097835735587,0.0100000000000051,0.0100000000000051,0.0399999999999991,0,0.00999999999999801,0,0,1,0,1,1,0,0,trend,notrend,0.160513430833817,trend,0.567700624465942,trend,0.770917057991028,norange,range,0.865504026412964,norange,0.392993748188019,norange,0.0287495031952858
3,4,1,7,2,-0.000549752625170985,0,0.000274914091078937,-0.000549903780698191,-0.000275065329749857,36.339,36.347,36.353,36.356,36.358,36.34775,36.3476666666667,36.34775,36.3474166666667,36.3469166666667,69.9840489479418,69.9840489479418,74.4941415824091,54.4829099050408,46.8001216774186,0.0200000000000031,0.0100000000000051,0.0100000000000051,0.0300000000000011,0.00999999999999801,3,4,1,7,2,0,1,0,notrend,notrend,0.0384227633476257,notrend,0.260245382785797,trend,0.507559061050415,range,range,0.971092283725739,range,0.714422941207886,range,0.639599621295929
18,5,3,4,13,-0.000864428810491091,-0.000288309069317538,0.000288309069317538,-0.000288309069317538,0.000288309069317538,34.7709999999999,34.7609999999999,34.7509999999999,34.7389999999999,34.7239999999999,34.7093333333333,34.70825,34.7074166666667,34.7069166666667,34.706,31.7463993678143,30.1656496265716,34.1718308939601,31.9328549744872,36.9796122832772,0.0300000000000011,0.0200000000000031,0.00999999999999801,0.00999999999999801,0.0300000000000011,10,4,3,3,4,0,0,1,trend,notrend,0.492989033460617,trend,0.575943470001221,trend,0.646905958652496,norange,range,0.536187767982483,norange,0.263259619474411,range,0.517463147640228
0,0,0,0,0,0,0,0,0,0,38.21,38.21,38.21,38.21,38.21,38.176,38.176,38.1760833333333,38.1763333333333,38.1765833333333,48.6559322581683,48.6559322581683,48.6559322581683,48.6559322581683,48.6559322581683,0.0399999999999991,0.0399999999999991,0.0399999999999991,0.0399999999999991,0.0399999999999991,0,0,0,0,0,0,1,0,notrend,notrend,3.10585783154238E-05,notrend,0.271836459636688,notrend,0.289979755878448,range,range,0.999984443187714,range,0.735410332679749,range,0.748710095882416
541,828,594,282,124,-0.00276208587403826,-0.00327414975781215,0,0.000252238619069534,0.00176389109611508,39.9520000000002,39.9050000000002,39.8650000000002,39.8330000000002,39.8110000000002,40.14225,40.13975,40.13675,40.1340833333334,40.132,12.2447846936065,7.6363906569686,7.6363906569686,11.4652483510918,34.6444714923654,0.140000000000001,0.140000000000001,0.0499999999999972,0.0700000000000003,0.0700000000000003,250,340,284,166,71,0,1,1,notrend,notrend,0.0010057610925287,notrend,0.234228149056435,notrend,0.00110149697866291,range,range,0.999389111995697,range,0.699489533901215,range,0.990015149116516
54,30,48,39,67,-0.000854335805915873,0,0.00028485970852099,0,-0.0011399260282543,35.122,35.123,35.123,35.122,35.112,35.1415833333333,35.1409166666667,35.1403333333333,35.1396666666667,35.1390833333333,44.1933806193006,44.1933806193006,48.5187171147035,48.5187171147035,33.1611091859693,0.0500000000000043,0.0399999999999991,0.0499999999999972,0.00999999999999801,0.0399999999999991,20,25,31,28,40,1,0,1,trend,notrend,0.1831925958395,notrend,0.300585865974426,trend,0.588689088821411,norange,range,0.84466564655304,range,0.755475699901581,norange,0.357907623052597
54,29,27,3,38,-0.00101807084385053,-0.000254679741603425,0,0.000254679741603425,-0.000254679741603425,39.2990000000002,39.2940000000003,39.2890000000003,39.2850000000002,39.2820000000002,39.5191666666666,39.5155,39.5118333333333,39.5083333333333,39.5049166666667,34.5112380772987,30.9348296853309,30.9348296853309,40.193254185212,34.5349419566296,0.0500000000000043,0.0200000000000031,0.0300000000000011,0.0100000000000051,0.0300000000000011,27,15,11,3,23,1,1,0,notrend,notrend,0.128983497619629,notrend,0.266071528196335,notrend,0.297413259744644,range,range,0.893931806087494,range,0.754311263561249,range,0.707720935344696
27,22,15,17,37,-0.000297220985989277,0.000297220985989277,-0.000297220985989277,-0.00089219336773283,0,33.6469999999999,33.6479999999999,33.6479999999999,33.6459999999999,33.6399999999999,33.6140833333334,33.6150833333334,33.6159166666667,33.6160833333334,33.6159166666667,41.5900826749607,55.5081331563021,42.9884401788113,23.5294508696253,23.5294508696253,0.00999999999999801,0.00999999999999801,0.00999999999999801,0.0300000000000011,0.0200000000000031,22,17,7,12,27,0,0,1,notrend,trend,0.960668385028839,trend,0.671508371829987,trend,0.926208972930908,range,norange,0.0370463468134403,norange,0.304002821445465,norange,0.236668527126312
247,179,81,46,166,-0.000846859613067963,0.000564652753568318,0.000564334100756181,0,0.00140944350323347,35.486,35.471,35.459,35.453,35.452,35.5785,35.57775,35.5770833333333,35.5763333333333,35.5759166666667,28.233366481974,35.8686134848346,43.2481745041371,43.2481745041371,60.3060400256836,0.0700000000000003,0.0399999999999991,0.0600000000000023,0.0499999999999972,0.0899999999999963,144,126,64,45,119,1,0,1,trend,trend,0.895205199718475,notrend,0.196561872959137,notrend,0.230219557881355,norange,norange,0.104435309767723,range,0.820326209068298,range,0.916206240653992
2,7,11,12,12,0.000551571994127364,0.000551267930167576,-0.000551267930167576,0.000275671952124856,0,36.25,36.251,36.254,36.258,36.264,36.3463333333333,36.3456666666666,36.3448333333333,36.3440833333333,36.3433333333333,62.7026341506462,73.3421987435493,54.3817358216625,60.6054709790305,60.6054709790305,0.0200000000000031,0.029999999999994,0.019999999999996,0.00999999999999801,0.0300000000000011,1,3,5,3,8,0,1,0,notrend,notrend,0.0235848743468523,notrend,0.231513202190399,notrend,0.159605503082275,range,range,0.982802629470825,range,0.764561474323273,range,0.846572697162628
14,51,17,12,10,0.000276510440031075,-0.000553097359233146,0,0.000276586919202071,-0.000276586919202071,36.161,36.158,36.155,36.154,36.153,36.1266666666667,36.1256666666667,36.12475,36.124,36.1236666666667,64.3426912578926,45.485381132266,45.485381132266,55.2756554689054,45.326537102056,0.0100000000000051,0.0200000000000031,0.00999999999999801,0.0200000000000031,0.019999999999996,12,32,16,9,9,0,1,1,notrend,notrend,0.496264159679413,notrend,0.235833466053009,notrend,0.359635770320892,range,range,0.532746613025665,range,0.740355253219604,range,0.91084760427475
0,3,1,0,5,0,-0.000278901131357312,0.000278901131357312,0,-0.000278901131357312,35.875,35.871,35.868,35.867,35.864,35.8125833333334,35.8131666666667,35.8136666666667,35.8140000000001,35.8143333333334,17.8494774839887,11.7582470059424,37.7303081850332,37.7303081850332,26.2075017775275,0,0.019999999999996,0.00999999999999801,0,0.019999999999996,0,3,1,0,4,0,1,0,notrend,notrend,0.00432002590969205,notrend,0.243916466832161,notrend,0.0370714142918587,range,range,0.997151076793671,range,0.763478517532349,range,0.989805936813354
202,526,225,158,92,-0.00117405355429057,-0.000293728890347733,-0.00235294226202676,0.00235294226202676,0.000587371529368941,34.0329999999999,34.0369999999999,34.0309999999999,34.0329999999999,34.0379999999999,34.53775,34.53225,34.5264166666667,34.521,34.5154166666667,52.8765269125483,49.974169263746,32.5205355316349,52.707881285247,56.6688214335515,0.0600000000000023,0.18,0.100000000000001,0.140000000000001,0.0600000000000023,102,334,140,91,57,0,0,1,notrend,trend,0.78983598947525,trend,0.733531892299652,trend,0.963582694530487,range,norange,0.217187613248825,norange,0.136200278997421,norange,0.0732536017894745
6,18,12,6,8,0.00083437635211947,-0.000556173540476657,-0.000278202811642814,-0.00083507311742137,0,35.9609999999999,35.9579999999999,35.9519999999999,35.942,35.9319999999999,35.98325,35.98325,35.9831666666667,35.9828333333334,35.98275,58.0931451011295,49.0881388435345,44.8404805894337,34.0401717398779,34.0401717398779,0.0300000000000011,0.0399999999999991,0.0200000000000031,0.0399999999999991,0.0400000000000063,4,14,10,3,6,0,1,0,notrend,notrend,0.488993555307388,notrend,0.248888835310936,notrend,0.319542229175568,range,range,0.540381968021393,range,0.769670009613037,range,0.822534322738647
189,85,160,338,189,-0.000726304353439122,0,-0.000484496133508205,-0.000242336121385023,0.000726832254893228,41.3460000000002,41.3310000000002,41.3160000000002,41.3000000000002,41.2910000000002,41.3284166666667,41.33125,41.33375,41.3359166666667,41.3389166666667,30.0995810442836,30.0995810442836,24.6230561755999,22.1591820391082,43.0530364937261,0.0499999999999972,0.00999999999999801,0.0300000000000011,0.0500000000000043,0.0399999999999991,70,47,74,168,102,1,1,1,trend,notrend,0.000560634303838015,notrend,0.235332384705544,notrend,0.266887277364731,norange,range,0.999670445919037,range,0.758026480674744,range,0.977112889289856
5,0,9,0,5,0,0,0,0,-0.000508259223139795,39.3630000000001,39.3640000000001,39.3630000000001,39.3620000000001,39.3600000000001,39.3595,39.3593333333333,39.3591666666667,39.359,39.3585,38.9557924781518,38.9557924781518,38.9557924781518,38.9557924781518,14.8223752568721,0,0,0.00999999999999801,0.00999999999999801,0.019999999999996,3,0,5,0,5,0,1,0,trend,notrend,0.0010143811814487,notrend,0.2095927298069,notrend,0.100076638162136,norange,range,0.999383628368378,range,0.75298273563385,range,0.793333351612091
21,38,46,61,95,0,-0.000749906296860559,0.000250031255209393,0,-0.00175153303880649,40.0980000000001,40.0800000000001,40.0650000000001,40.0500000000001,40.0290000000001,39.8321666666667,39.8361666666667,39.8403333333333,39.8445,39.8478333333334,16.952757081475,12.7691664806323,20.7381339382393,20.7381339382393,10.6062252317214,0.0399999999999991,0.0600000000000023,0.0200000000000031,0.0200000000000031,0.0900000000000034,19,30,20,21,49,0,1,0,notrend,notrend,0.000462550291558728,notrend,0.155523478984833,notrend,0.0233183894306421,range,range,0.999731004238129,range,0.808040618896484,range,0.8681960105896
48,143,64,99,67,0,-0.000246335756880711,0.000492610847400154,0.000246214454032057,-0.000246214454032057,40.6080000000003,40.6070000000003,40.6090000000003,40.6120000000003,40.6080000000003,40.7708333333333,40.7676666666666,40.7645,40.7615,40.75825,45.0265108753695,40.2084400281025,52.6053710813644,57.9352004464303,50.9344304726129,0.0200000000000031,0.0300000000000011,0.0300000000000011,0.0200000000000031,0.029999999999994,25,67,41,51,22,0,1,0,notrend,notrend,0.164583027362823,notrend,0.231434673070908,notrend,0.29241406917572,range,range,0.861787736415863,range,0.732167422771454,range,0.751352906227112
33,3,12,11,7,-0.000275444155439342,0,0.000826104962305507,0,0.000275216734914707,36.266,36.267,36.275,36.283,36.294,36.2146666666667,36.2160833333334,36.2176666666667,36.2194166666667,36.221,69.1444659373618,69.1444659373618,78.3196455813104,78.3196455813104,81.1157890344005,0.0399999999999991,0.019999999999996,0.0300000000000011,0.0300000000000011,0.0200000000000031,10,3,9,7,6,0,1,0,notrend,notrend,0.441601872444153,notrend,0.335498601198196,trend,0.611753344535828,range,range,0.589792490005493,range,0.678219854831696,range,0.800207614898682
189,162,159,214,60,0.00199288322185254,0.000852878516517386,0.00227079291446719,-0.00141864117990087,-0.00028396990109858,35.144,35.14,35.152,35.162,35.169,34.9895,34.99375,34.9986666666667,35.0033333333334,35.0074166666667,57.2958250597696,63.5897609018464,75.404544179272,60.4263685957429,57.6281831245238,0.0899999999999963,0.0600000000000023,0.120000000000005,0.0800000000000054,0.0399999999999991,89,65,71,67,38,1,0,1,trend,trend,0.999998390674591,trend,0.958169996738434,trend,0.90292364358902,norange,norange,8.46816760713409E-07,norange,0.103601194918156,norange,0.115510582923889
2,4,11,0,5,0.000250031255209393,0.00024996875520733,0,0,-0.00024996875520733,39.9910000000002,39.9930000000002,39.9950000000002,39.9970000000002,39.9980000000002,39.9896666666665,39.9894999999998,39.9893333333332,39.9891666666665,39.9889166666665,83.7585320769033,91.7498702664475,91.7498702664475,91.7498702664475,48.3314202325305,0.00999999999999801,0.00999999999999801,0.00999999999999801,0.00999999999999801,0.00999999999999801,1,2,6,0,5,1,1,0,notrend,notrend,0.019968505948782,notrend,0.229904666543007,notrend,0.16087332367897,range,range,0.98558908700943,range,0.79128497838974,range,0.9592444896698
925,497,270,830,1833,-0.00144787670081392,0.000965484023828012,-0.00024128363007625,0.00144682928542483,0.000240934828295014,41.3850000000003,41.3940000000003,41.4000000000003,41.4150000000003,41.4330000000003,41.186,41.1901666666667,41.1940833333333,41.199,41.2041666666667,55.1636194433131,64.352031291678,60.5598845917652,72.4607090668805,74.055428547904,0.0999999999999943,0.0600000000000023,0.0200000000000031,0.0700000000000003,0.0799999999999983,340,206,125,314,733,0,1,1,notrend,notrend,0.0011942139826715,notrend,0.191612839698792,notrend,0.119894608855248,range,range,0.999267637729645,range,0.758821070194244,range,0.996695280075073
29,22,4,17,16,-0.000594353657912716,0,0,0,0,33.6219999999999,33.6269999999999,33.6309999999999,33.6339999999999,33.6359999999999,33.5980833333334,33.5991666666667,33.5999166666667,33.6006666666667,33.6016666666667,60.6781019284379,60.6781019284379,60.6781019284379,60.6781019284379,60.6781019284378,0.0300000000000011,0.019999999999996,0,0.019999999999996,0.019999999999996,17,13,3,12,12,0,0,1,notrend,trend,0.980343818664551,trend,0.854452908039093,notrend,0.451129257678986,range,norange,0.0177854113280773,norange,0.295906454324722,range,0.540133476257324
871,738,413,444,569,0.00280433580852524,-0.00203873668984844,0.000255069507823613,-0.000765403787845731,0.000510334280022118,39.1140000000001,39.1400000000001,39.1610000000001,39.1770000000001,39.1950000000001,38.8215,38.82425,38.827,38.8293333333333,38.8318333333333,79.9765781513964,60.7492229316459,62.1398147028083,54.995654258071,58.850481504556,0.120000000000005,0.0900000000000034,0.0399999999999991,0.0399999999999991,0.100000000000001,335,282,156,162,191,0,1,0,notrend,notrend,0.0267727002501488,notrend,0.234300181269646,notrend,0.276870042085648,range,range,0.980321884155273,range,0.778704702854156,range,0.823665797710419
222,23,151,13,145,0.00125109487105757,-0.000250093786473116,0.00100000008333367,-0.000249906286443835,0.000749531577876272,39.9150000000001,39.9210000000001,39.9310000000001,39.9470000000001,39.9640000000001,39.694,39.69525,39.6970833333333,39.6989166666667,39.7011666666667,73.2394721578321,68.1088299342026,76.2446052178964,70.7310847164074,76.8652571582509,0.0700000000000003,0.0200000000000031,0.0400000000000063,0.0100000000000051,0.0599999999999952,72,14,79,5,65,0,1,1,notrend,notrend,0.00676080724224448,notrend,0.214401409029961,notrend,0.0928574576973915,range,range,0.995425164699554,range,0.798176944255829,range,0.946648061275482
10,9,3,4,5,0,0.000842578339414146,-0.000561640003530428,-0.00140548160873522,0.000281254396454322,35.5669999999999,35.5639999999999,35.5619999999999,35.5599999999999,35.5609999999999,35.2333333333333,35.2380833333333,35.2423333333333,35.24625,35.25,61.2995657857761,69.1578254349754,59.3399672294459,41.3871926023465,45.4233779393713,0.0200000000000031,0.029999999999994,0.019999999999996,0.0500000000000043,0.0200000000000031,8,5,2,4,5,0,0,0,trend,notrend,0.470767766237259,trend,0.81754469871521,trend,0.859320819377899,norange,range,0.559459686279297,norange,0.202303379774094,norange,0.0669452995061874
56,110,362,102,137,0.000243575692350451,0.000243516377679942,0.000730193533721835,-0.000973709911401777,0,41.0840000000003,41.0800000000003,41.0750000000003,41.0650000000003,41.0600000000003,40.8846666666667,40.88875,40.8931666666667,40.8966666666667,40.9,44.6831741410865,51.1971144269698,65.9144278767254,44.1951103952472,44.1951103952472,0.0200000000000031,0.0399999999999991,0.0499999999999972,0.0600000000000023,0.0499999999999972,34,55,98,53,90,0,1,0,notrend,trend,0.962844669818878,notrend,0.246571630239487,notrend,0.332840263843536,range,norange,0.0348809659481049,range,0.730261862277985,range,0.740712583065033
53,59,49,35,207,-0.000499002006362215,-0.000499251133684986,-0.00149925065564149,0.000250031255209393,0.000999500333083603,40.0510000000002,40.0590000000002,40.0590000000002,40.0550000000002,40.0580000000002,40.0011666666667,39.9995833333333,39.9970833333333,39.9944166666667,39.9911666666667,54.2171547906531,47.7419499705121,33.2022432875401,37.1041459909892,51.075815907673,0.0300000000000011,0.0500000000000043,0.0799999999999983,0.0399999999999991,0.0600000000000023,32,43,31,23,109,0,1,1,notrend,notrend,0.0113832429051399,notrend,0.279490560293198,notrend,0.0990575924515724,range,range,0.99205881357193,range,0.708043217658997,range,0.861676335334778
3,0,1,3,0,0,0,-0.00144487815918604,0,0,34.613,34.614,34.612,34.6089999999999,34.6069999999999,34.7625,34.7614166666667,34.7600833333333,34.75875,34.7575,55.0688739807673,55.0688739807673,25.1986718465858,25.1986718465858,25.1986718465858,0.00999999999999801,0.00999999999999801,0.0500000000000043,0.0300000000000011,0.0300000000000011,3,0,1,3,0,1,0,0,notrend,notrend,0.00790314842015505,notrend,0.429516911506653,trend,0.567013025283813,range,range,0.994603455066681,norange,0.275959193706512,norange,0.100365415215492
26,37,84,36,50,0.00059382424547838,-0.000890868655801569,0.00296648096509644,-0.00177883236944032,-0.000593647984190149,33.6109999999999,33.6159999999999,33.6319999999998,33.6449999999998,33.6559999999998,33.8350833333333,33.8329166666666,33.8316666666666,33.82975,33.82775,81.7898321929584,63.6698234715993,80.9048317337211,60.0231954790605,54.3121456585128,0.0499999999999972,0.0500000000000043,0.140000000000001,0.0799999999999983,0.0200000000000031,17,16,40,26,31,0,0,0,trend,trend,0.999043405056,trend,0.779409110546112,trend,0.999704718589783,norange,norange,0.000729697465430945,norange,0.144402295351028,norange,0.0556855760514736
28,123,48,68,61,-0.000484730983800752,0,-0.000242453631930761,0.000242453631930761,-0.000484966061881309,41.2480000000002,41.2480000000002,41.2480000000002,41.2490000000002,41.2480000000002,41.2513333333333,41.2508333333333,41.2499166666667,41.2495833333333,41.249,50.865141410583,50.865141410583,42.246036212011,52.1550079112107,36.7444411879917,0.0200000000000031,0.0300000000000011,0.019999999999996,0.00999999999999801,0.0300000000000011,24,94,34,32,19,0,1,0,notrend,notrend,0.00202342891134322,notrend,0.203974202275276,notrend,0.121146328747272,range,range,0.998721837997437,range,0.761770725250244,range,0.828337848186493
499,399,325,266,209,-0.00024339783496119,0.000730015849429666,0,-0.000243279407597718,0,41.1270000000003,41.1120000000003,41.1050000000003,41.1020000000003,41.0980000000003,40.9821666666667,40.9868333333333,40.99125,40.9960833333333,41.0006666666667,35.5164310797739,46.3098521635873,46.3098521635873,42.7470227916602,42.7470227916602,0.0300000000000011,0.0399999999999991,0.0399999999999991,0.0399999999999991,0.029999999999994,133,193,127,112,97,0,1,1,trend,notrend,0.0386165380477905,notrend,0.335573077201843,notrend,0.405356287956238,norange,range,0.970936834812164,range,0.657574713230133,range,0.638528883457184
135,117,224,141,343,0.000527704497733872,-0.00105568761454,-0.000264096132526426,0.00131978374706643,0.00158144471546784,37.8730000000002,37.8750000000002,37.8770000000002,37.8820000000002,37.8910000000002,37.9652499999999,37.9640833333333,37.9624999999999,37.9610833333333,37.9600833333333,68.9136365286408,49.1523316606409,45.1925815039287,63.2735807434098,75.2493071128974,0.0500000000000043,0.0500000000000043,0.0399999999999991,0.0900000000000034,0.0700000000000003,52,53,62,76,173,0,1,1,notrend,notrend,0.00531084137037396,notrend,0.245659247040749,notrend,0.160743027925491,range,range,0.996456027030945,range,0.690847814083099,range,0.791154861450195
6,8,6,6,72,-0.000275900125905171,0,0.000275900125905171,0.00110283992429494,0.00137684174304642,36.233,36.231,36.232,36.236,36.247,36.3071666666667,36.3065833333334,36.3059166666667,36.3056666666667,36.3057500000001,51.7959450901731,51.7959450901731,57.6849806900234,73.5079124674718,83.1398553308302,0.00999999999999801,0.0100000000000051,0.0200000000000031,0.0399999999999991,0.0500000000000043,5,4,4,5,59,0,1,0,notrend,notrend,0.00135140959173441,notrend,0.244663253426552,notrend,0.178324729204178,range,range,0.9991654753685,range,0.756802558898926,range,0.906896770000458
345,144,135,152,551,-0.000488758563004232,-0.000244468892551364,0.000244468892551364,-0.000733586045857937,-0.00122384056396507,40.9280000000002,40.9240000000002,40.9220000000002,40.9170000000002,40.9070000000002,40.7983333333334,40.80125,40.80425,40.8068333333334,40.8090833333334,32.2018690579477,27.7593150438257,38.182763006453,24.9714747340827,14.6475931985878,0.0499999999999972,0.0399999999999991,0.0300000000000011,0.0599999999999952,0.0700000000000003,130,59,60,83,281,1,1,0,notrend,notrend,0.000257968902587891,notrend,0.213100790977478,notrend,0.196334227919579,range,range,0.999854803085327,range,0.812147915363312,range,0.869517803192139
15,18,10,7,15,0,-0.00155682439331883,0.000259639103107112,0.000778513079413568,-0.000778513079413568,38.5620000000002,38.5580000000002,38.5550000000002,38.5550000000002,38.5520000000002,38.5425833333334,38.5422500000001,38.5422500000001,38.5425000000001,38.5424166666668,60.4282984068489,17.4323829501876,27.8847126174643,50.7465609214784,36.5749806530127,0.00999999999999801,0.0600000000000023,0.0200000000000031,0.0399999999999991,0.029999999999994,7,11,5,5,10,0,1,0,trend,notrend,0.000673447386361659,notrend,0.250246107578278,notrend,0.17408461868763,norange,range,0.999600052833557,range,0.741074621677399,range,0.827966928482056
4,0,0,0,0,-0.000905660439262324,0,0,0,0,33.1379999999999,33.1339999999999,33.1309999999999,33.1279999999999,33.1249999999999,33.1854166666666,33.1846666666666,33.1835,33.1821666666666,33.18025,10.1769702469402,10.1769702469402,10.1769702469402,10.1769702469402,10.1769702469402,0.0300000000000011,0.0200000000000031,0.0200000000000031,0.0200000000000031,0.0200000000000031,4,0,0,0,0,0,0,0,notrend,notrend,0.00100885587744415,notrend,0.278930813074112,notrend,0.00813970621675253,range,range,0.999387145042419,range,0.649884343147278,range,0.995778918266296
65,123,94,121,180,-0.000530785575094228,0.000265428004212254,0.00106100805709453,0.000265076210962611,0,37.594,37.61,37.63,37.651,37.672,37.38175,37.3885833333334,37.39575,37.403,37.4100833333333,72.4417600551943,74.3983842984834,80.9951444403826,82.3822335205884,82.3822335205883,0.0700000000000003,0.0300000000000011,0.0700000000000003,0.0399999999999991,0.0300000000000011,32,68,63,79,92,0,1,1,trend,trend,0.999164521694183,notrend,0.390076905488968,trend,0.81854385137558,norange,norange,0.000632504641544074,range,0.611424326896667,norange,0.408133208751678
10,11,20,16,5,0,-0.000246396453137621,0,0.000246396453137621,-0.000246396453137621,40.5820000000002,40.5830000000002,40.5840000000002,40.5850000000002,40.5830000000002,40.6250833333334,40.624,40.6229166666667,40.6218333333334,40.6205833333334,54.833047983833,45.2949888722832,45.2949888722832,56.5780573301794,45.1870050344946,0.0100000000000051,0.0100000000000051,0.0200000000000031,0.0100000000000051,0.0200000000000031,9,8,10,7,5,0,1,0,notrend,notrend,0.177928730845451,notrend,0.217089831829071,notrend,0.202569678425789,range,range,0.84952974319458,range,0.746185958385468,range,0.791605532169342
12,2,1,14,8,-0.000524109026672548,0,0.000524109026672548,0,0.00157068095118262,38.2020000000001,38.1890000000001,38.1820000000001,38.1780000000001,38.1810000000001,38.2825,38.2804166666666,38.2785833333333,38.2769166666667,38.2759166666666,20.9962731668581,20.9962731668581,38.5709761754118,38.5709761754118,69.2381753707489,0.0300000000000011,0.0200000000000031,0.0200000000000031,0.0200000000000031,0.0599999999999952,9,2,1,9,6,1,1,0,notrend,notrend,0.00294348504394293,notrend,0.305185794830322,notrend,0.134059444069862,range,range,0.998100817203522,range,0.845250606536865,range,0.950263798236847
38,86,22,37,15,-0.000275292500017787,0.00137570526580477,0,0.000274914091078937,0,36.3110000000001,36.3170000000001,36.3260000000001,36.3340000000001,36.3420000000001,36.3963333333333,36.3966666666667,36.3969166666667,36.3971666666667,36.3974166666667,47.555645639888,71.214849949968,71.214849949968,74.6337611159221,74.6337611159221,0.0200000000000031,0.0700000000000003,0.00999999999999801,0.0200000000000031,0.0100000000000051,18,54,11,15,10,0,1,1,notrend,trend,0.998296558856964,trend,0.51707261800766,trend,0.764802873134613,range,norange,0.00134193943813443,range,0.705299019813538,norange,0.466504067182541
7,76,32,17,83,0,0.000261882939823099,-0.000261882939823099,0.000261882939823099,-0.000785854657339158,38.1810000000002,38.1800000000002,38.1790000000002,38.1780000000002,38.1760000000002,38.1635833333333,38.1643333333333,38.1648333333333,38.1655,38.16625,44.68682250671,57.1316830965071,44.8096325324007,56.3231380171725,31.9125823532789,0.00999999999999801,0.019999999999996,0.00999999999999801,0.0300000000000011,0.0300000000000011,3,51,19,13,39,0,1,1,notrend,notrend,0.00198721280321479,notrend,0.275577455759048,notrend,0.066763237118721,range,range,0.998745977878571,range,0.775755763053894,range,0.866966903209686
58,8,33,28,7,0,-0.000561640003530428,0.000561640003530428,0.000280701756229185,-0.000842341759759613,35.615,35.614,35.615,35.617,35.617,35.5648333333333,35.5648333333333,35.5650833333333,35.5655833333333,35.5660833333333,53.6188578629073,36.439856575037,54.3254929776851,61.0274090972869,39.6792636218588,0.019999999999996,0.019999999999996,0.0499999999999972,0.0100000000000051,0.0300000000000011,9,6,22,18,7,1,0,1,notrend,notrend,0.00504680909216404,notrend,0.375252097845078,notrend,0.441600143909454,range,range,0.996642053127289,range,0.776504576206207,range,0.54124253988266
